day,name,Job_Size_Max_Core_Count,Job_Size_Min_Core_Count,Job_Size_Per_Job_Core_Count,Number_of_Jobs_Running,Number_of_Jobs_Started,Number_of_Jobs_Submitted,Wait_Hours_Per_Job,Wall_Hours_Per_Job,Wall_Hours_Total,Wait_Hours_Total
8,Arbok,1,0,0,0,0,0,0,0.00594287,2.6114,0.396788
8,Beedrill,0,0,0,0,0,0,0,0,0,1.4501
8,Blastoise,1,1,1,1,1,1,0,1.52168,6.08803,0
8,Bulbasaur,2,0,0,0,0,0,0,0,0,0
8,Butterfree,0,0,0,0,0,0,0.0385717,0,0,0
8,Caterpie,0,0,0,0,0,0,0,0.0711625,4.28455,0
8,Charizard,0,0,0,0,0,0,0.019347,0.00583076,1.57658,1.4501
8,Charmander,0,0,0,0,0,0,0.000404907,0,0.709726,0
8,Charmeleon,1,0,0,0,0,0,0.0024417,0,1.52527,1.4501
8,Clefable,1,1,1,1,0,0,0,2.5825,3.83153,1.4501
8,Clefairy,1,0,0,0,0,0,0,0,0.429711,1.4501
8,Diglett,0,0,0,0,0,0,0.0168498,0,2.2695,1.4501
8,Dugtrio,0,0,0,0,0,0,0.0709292,0,1.81902,1.4501
8,Ekans,3,1,1,3,1,1,0,2.54403,48.3366,0
8,Fearow,3,0,0,0,0,0,0.038133,0.0645186,2.244,0
8,Gloom,1,0,0,0,0,0,0,0,0,1.4501
8,Golbat,3,3,3,1,0,0,0.00448958,3.0067,8.31999,1.4501
8,Golduck,3,1,1,1,1,1,0.0134774,0.831005,5.81704,0.0000375
8,Ivysaur,1,0,0,0,0,0,0,0.00181446,0,1.4501
8,Jigglypuff,2,0,0,0,0,0,0,0,4.26484,1.4501
8,Kakuna,0,0,0,0,0,0,0.0420802,0.0334556,0.74233,0
8,Mankey,0,0,0,0,0,0,0,0,1.93492,1.4501
8,Meowth,1,0,0,0,0,0,0,0,5.23445,0
8,Metapod,1,0,0,0,0,0,0,0,0,1.4501
8,Nidoking,1,0,0,0,0,0,0,0.0182066,0,1.13098
8,Nidoqueen,1,0,0,0,0,0,0,0.0117209,2.74156,1.4501
8,Nidorina,0,0,0,0,0,0,0.0571335,0,2.29302,0
8,Nidorino,0,0,0,0,0,0,0,0,0,0.0443192
8,Ninetales,3,1,1,2,1,1,0.0000265625,0.422083,5.56595,0.0002125
8,Oddish,1,1,1,6,1,1,0.0111375,2.51093,107.017,1.50579
8,Paras,1,1,1,1,0,0,0.0207003,3.0614,9.74222,0.412003
8,Parasect,0,0,0,0,0,0,0,0,4.36207,0.782756
8,Persian,0,0,0,0,0,0,0.0284086,0.0552543,2.53923,1.32698
8,Pidgeot,0,0,0,0,0,0,0.0130528,0.0163799,0,0
8,Pidgeotto,1,1,1,1,1,1,0.0114045,1.19956,13.0465,0
8,Pidgey,1,0,0,0,0,0,0.0291821,0,0.736535,0.719597
8,Pikachu,0,0,0,0,0,0,0.0469719,0.0420028,0,1.4501
8,Primeape,0,0,0,0,0,0,0.0869908,0,0,0
8,Psyduck,1,1,1,1,1,1,0.032128,0.00455019,9.23831,0
8,Raichu,0,0,0,0,0,0,0,0,0,1.4501
8,Raticate,1,0,0,0,0,0,0,0,6.12222,0.234937
8,Rattata,1,0,0,0,0,0,0,0,3.43332,0
8,Sandshrew,0,0,0,0,0,0,0.0561299,0.0381665,1.27758,0
8,Sandslash,1,0,0,0,0,0,0,0.00471261,10.5222,1.4501
8,Spearow,1,0,0,0,0,0,0,0.0132537,4.70899,0
8,Squirtle,0,0,0,0,0,0,0.0499083,0.0662243,0,1.4501
8,Venomoth,0,0,0,0,0,0,0.027175,0,0.617033,1.4501
8,Venonat,1,0,0,0,0,0,0,0,1.88331,1.4501
8,Venusaur,1,0,0,0,0,0,0,0.035823,2.0364,1.4501
8,Vileplume,0,0,0,0,0,0,0,0.036313,7.54415,1.4501
8,Vulpix,3,0,0,0,0,0,0.0219767,0.0505011,3.93468,0
8,Wartortle,0,0,0,0,0,0,0,0,0,0
8,Weedle,1,1,1,1,0,0,0.0658239,0.059544,4.39223,1.4501
8,Wigglytuff,1,1,1,1,0,0,0,3,18,0
8,Zubat,4,3,3,1,1,1,0.72505,1.75914,5.27742,2.9002
9,Arbok,1,1,1,1,1,1,0.0000375,0.02889,0.02295,0.0765043
9,Beedrill,0,0,0,0,0,0,0.00390003,0,5.53327,0
9,Blastoise,1,1,1,1,1,1,0,0.866696,7.26579,0
9,Bulbasaur,0,0,0,0,0,0,0.0152365,0.0129952,0,0.762287
9,Butterfree,2,0,0,0,0,0,0,0.0115587,0,0.473316
9,Caterpie,1,0,0,0,0,0,0.0398444,0,0,0.762287
9,Charizard,0,0,0,0,0,0,0,0.129606,6.79459,0
9,Charmander,0,0,0,0,0,0,0.0357376,0.030123,0,0.762287
9,Charmeleon,2,0,0,0,0,0,0,0.00923037,5.01773,0.762287
9,Clefable,2,0,0,0,0,0,0.039107,0.0411413,0,0.762287
9,Clefairy,1,1,1,1,1,1,0,0.490624,0.36635,0
9,Diglett,0,0,0,0,0,0,0,0.043002,0,0.762287
9,Dugtrio,2,0,0,0,0,0,0.00360681,0,1.69634,0
9,Ekans,1,1,1,4,2,2,0.0258536,1.76598,48.974,0.00015
9,Fearow,1,1,1,1,1,1,0,0.2082,0.4164,0.762287
9,Gloom,1,0,0,0,0,0,0,0.0504883,2.32891,0.762287
9,Golbat,3,3,3,1,0,0,0,1.14125,5.6048,0.762287
9,Golduck,3,1,1,1,1,1,0.0220808,1.72335,9.39814,0.763788
9,Ivysaur,0,0,0,0,0,0,0,0.0300867,0,0.762287
9,Jigglypuff,0,0,0,0,0,0,0.0198421,0,2.24877,0.719083
9,Kakuna,1,0,0,0,0,0,0.0322669,0,0,0.762287
9,Mankey,0,0,0,0,0,0,0,0,0,0
9,Meowth,0,0,0,0,0,0,0,0.0157815,5.79608,0.762287
9,Metapod,1,0,0,0,0,0,0,0.0289203,6.70269,0.762287
9,Nidoking,0,0,0,0,0,0,0.0319819,0.0508687,0,0
9,Nidoqueen,1,0,0,0,0,0,0.112311,0,0.989576,0.762287
9,Nidorina,2,0,0,0,0,0,0,0.0176565,0,0
9,Nidorino,0,0,0,0,0,0,0.0176152,0,1.4626,0
9,Ninetales,3,1,2,1,1,1,0.413386,0.604688,6.69267,1.52457
9,Oddish,1,1,1,5,1,1,0.00780498,2.82657,107.41,0
9,Paras,1,1,1,1,0,0,0,3,3,0.762287
9,Parasect,0,0,0,0,0,0,0,0.0113502,0,0
9,Persian,1,1,1,1,1,1,0.00001875,0.230292,9.67418,0.762325
9,Pidgeot,0,0,0,0,0,0,0.00224525,0.045836,3.10461,0
9,Pidgeotto,1,1,1,2,2,2,0.000232693,0.600096,11.8199,0.003025
9,Pidgey,0,0,0,0,0,0,0,0,0,0.762287
9,Pikachu,1,0,0,0,0,0,0.0345148,0.0417716,2.02317,0
9,Primeape,0,0,0,0,0,0,0.0299785,0,0,0
9,Psyduck,0,0,0,0,0,0,0,0,0,0
9,Raichu,1,0,0,0,0,0,0,0,5.06629,0.000861887
9,Raticate,2,0,0,0,0,0,0,0,0,0.762287
9,Rattata,0,0,0,0,0,0,0,0.0049531,5.36888,0
9,Sandshrew,0,0,0,0,0,0,0.0392784,0.000214854,0,0.210558
9,Sandslash,0,0,0,0,0,0,0,0.0569252,0,0
9,Spearow,1,0,0,0,0,0,0.0589414,0.0156832,0.212499,0
9,Squirtle,1,1,1,1,1,1,0.0741005,0.875319,2.40343,0.762325
9,Venomoth,0,0,0,0,0,0,0,0.0352135,0,0.762287
9,Venonat,0,0,0,0,0,0,0.00518895,0.0470051,0,0.762287
9,Venusaur,1,0,0,0,0,0,0.0700805,0.00136889,0,0
9,Vileplume,0,0,0,0,0,0,0,0.0343559,0.896329,0
9,Vulpix,1,0,0,0,0,0,0.105731,0.00650621,7.8796,0.762287
9,Wartortle,0,0,0,0,0,0,0.0113629,0.0196129,0,0.762287
9,Weedle,0,0,0,0,0,0,0.034652,0.00928399,0,0.762287
9,Wigglytuff,1,1,1,1,0,0,0.0122929,3.04397,18,0.762287
9,Zubat,3,3,3,1,1,1,0.00001875,1.45338,5.81351,0.0000375
10,Arbok,0,0,0,0,0,0,0,0.0419954,7.90049,0.494538
10,Beedrill,1,0,0,0,0,0,0,0,0,1.25834
10,Blastoise,1,1,1,1,1,1,0,1.73766,3.47108,1.25834
10,Bulbasaur,2,0,0,0,0,0,0.0566713,0.0326834,1.62765,0
10,Butterfree,2,0,0,0,0,0,0.0180921,0,0,0
10,Caterpie,2,0,0,0,0,0,0.0572538,0.0520778,5.03513,1.25834
10,Charizard,2,0,0,0,0,0,0.0222529,0.0270903,4.65932,1.25834
10,Charmander,0,0,0,0,0,0,0.00702285,0,10.098,0
10,Charmeleon,3,0,0,0,0,0,0,0,0,0
10,Clefable,0,0,0,0,0,0,0.045476,0,2.29159,1.25834
10,Clefairy,1,0,0,0,0,0,0.0718298,0,3.14611,1.25834
10,Diglett,0,0,0,0,0,0,0.00721379,0.0861607,0.0682181,0
10,Dugtrio,0,0,0,0,0,0,0.0246574,0.0234228,0,1.25834
10,Ekans,2,1,1,2,0,0,0.0324827,3.01415,59.5749,1.17868
10,Fearow,0,0,0,0,0,0,0.0165745,0.00741592,0,0
10,Gloom,0,0,0,0,0,0,0.0615232,0,2.67981,0
10,Golbat,0,0,0,0,0,0,0,0.0652542,4.07594,0
10,Golduck,3,1,1,3,2,2,0.0000192312,0.454397,14.3728,1.25859
10,Ivysaur,0,0,0,0,0,0,0,0,2.0329,0.12145
10,Jigglypuff,0,0,0,0,0,0,0.0397021,0,0,0
10,Kakuna,1,0,0,0,0,0,0,0,0,1.25834
10,Mankey,1,0,0,0,0,0,0,0.0351566,4.66004,0
10,Meowth,2,0,0,0,0,0,0.0234681,0.00407429,0,0
10,Metapod,0,0,0,0,0,0,0,0.00322501,0.400994,0
10,Nidoking,1,0,0,0,0,0,0,0,0.586946,0
10,Nidoqueen,0,0,0,0,0,0,0,0.0602086,0.315679,0
10,Nidorina,1,0,0,0,0,0,0,0,2.46357,1.25834
10,Nidorino,1,0,0,0,0,0,0,0,0.305907,0
10,Ninetales,3,3,3,1,0,0,0.0198172,3.02213,4.28257,0
10,Oddish,1,1,1,5,0,0,0,2.89,105.408,0
10,Paras,1,1,1,1,0,0,0,3,3,0.366244
10,Parasect,2,0,0,0,0,0,0.00866296,0,0,0
10,Persian,1,0,0,0,0,0,0,0,0,0
10,Pidgeot,0,0,0,0,0,0,0.0204787,0,6.95291,0
10,Pidgeotto,1,1,1,8,7,7,0.0000316963,0.335598,18.549,1.26011
10,Pidgey,0,0,0,0,0,0,0.0642795,0.0501482,0,1.25834
10,Pikachu,0,0,0,0,0,0,0,0,4.04955,1.25834
10,Primeape,0,0,0,0,0,0,0,0.031047,9.00962,0
10,Psyduck,1,0,0,0,0,0,0,0,0,0.80091
10,Raichu,1,0,0,0,0,0,0.0963775,0.0652274,0,0
10,Raticate,0,0,0,0,0,0,0,0,0,1.25834
10,Rattata,1,0,0,0,0,0,0.0315524,0.0121355,7.00013,0
10,Sandshrew,0,0,0,0,0,0,0,0.077079,7.32154,0
10,Sandslash,0,0,0,0,0,0,0,0.0104065,0.88611,1.25834
10,Spearow,0,0,0,0,0,0,0,0.0339674,0,1.25834
10,Squirtle,1,1,1,1,1,1,0.0375605,0.5459,0.5459,1.25838
10,Venomoth,3,0,0,0,0,0,0,0.0563456,0,1.25834
10,Venonat,0,0,0,0,0,0,0.0600431,0.00378503,0,1.25834
10,Venusaur,1,0,0,0,0,0,0,0,0,0
10,Vileplume,0,0,0,0,0,0,0.096475,0,7.56495,0
10,Vulpix,0,0,0,0,0,0,0,0.0490194,0,1.25834
10,Wartortle,2,0,0,0,0,0,0.0168667,0,1.58438,1.25834
10,Weedle,1,0,0,0,0,0,0.0267431,0,0,1.25834
10,Wigglytuff,1,1,1,1,0,0,0.0520799,3,19.5039,0
10,Zubat,3,3,3,1,1,1,0.629169,1.66624,4.91437,2.51667
11,Arbok,1,0,0,0,0,0,0.0376922,0,0.109005,0.849137
11,Beedrill,0,0,0,0,0,0,0.0114634,0,0,0.849137
11,Blastoise,1,1,1,1,0,0,0.0113958,1.30708,1.27639,0
11,Bulbasaur,0,0,0,0,0,0,0.0296015,0.0173667,0,0
11,Butterfree,0,0,0,0,0,0,0.0201638,0,4.78182,0
11,Caterpie,0,0,0,0,0,0,0.0228674,0.017194,4.85666,0
11,Charizard,0,0,0,0,0,0,0.00597578,0.0055538,2.50403,0.849137
11,Charmander,1,0,0,0,0,0,0,0.0201457,1.29893,0.849137
11,Charmeleon,1,0,0,0,0,0,0,0.0305598,0.900897,0.849137
11,Clefable,0,0,0,0,0,0,0.02572,0.0356726,0,0
11,Clefairy,0,0,0,0,0,0,0.0716489,0.0627762,0,0.709323
11,Diglett,1,0,0,0,0,0,0.0403865,0,0,0.849137
11,Dugtrio,0,0,0,0,0,0,0.00903254,0.0673658,0,0
11,Ekans,2,1,1,2,0,0,0.0165018,2.99999,51.1514,0
11,Fearow,2,0,0,0,0,0,0.0443428,0.0370357,0,0.849137
11,Gloom,0,0,0,0,0,0,0.00115187,0,0,0
11,Golbat,2,0,0,0,0,0,0.112408,0.0277298,0,0.245326
11,Golduck,3,3,3,1,1,0,0.849137,2.2194,6.63851,0.849137
11,Ivysaur,0,0,0,0,0,0,0.0432524,0.0515089,0.114331,0.849137
11,Jigglypuff,1,0,0,0,0,0,0.0574272,0.0188911,0,0.601555
11,Kakuna,0,0,0,0,0,0,0,0,5.90601,0.849137
11,Mankey,1,0,0,0,0,0,0,0.000346851,0,0
11,Meowth,0,0,0,0,0,0,0.0509926,0.0404682,2.23955,0
11,Metapod,1,0,0,0,0,0,0,0,0,0
11,Nidoking,0,0,0,0,0,0,0,0.0304469,2.90197,0
11,Nidoqueen,0,0,0,0,0,0,0.0265865,0.029173,0,0.849137
11,Nidorina,1,0,0,0,0,0,0,0,0,0.849137
11,Nidorino,2,0,0,0,0,0,0.0316126,0.00108762,0,0.849137
11,Ninetales,3,3,3,1,0,0,0,3,3,0.849137
11,Oddish,1,1,1,4,0,0,0,2.97084,97.102,0.849137
11,Paras,1,1,1,1,0,0,0,3.02219,3,0.849137
11,Parasect,0,0,0,0,0,0,0.0257455,0,4.63875,0
11,Persian,0,0,0,0,0,0,0.00376342,0,0,0
11,Pidgeot,0,0,0,0,0,0,0,0.0532906,1.26437,0.849137
11,Pidgeotto,1,1,1,3,2,2,0.064877,1.05014,20.8366,0.000275
11,Pidgey,0,0,0,0,0,0,0,0.0726209,0,0
11,Pikachu,1,0,0,0,0,0,0,0.0357968,1.96822,0.849137
11,Primeape,3,0,0,0,0,0,0.0100935,0.00067927,0,0.849137
11,Psyduck,1,0,0,0,0,0,0.0185992,0.0191953,5.47303,0
11,Raichu,1,0,0,0,0,0,0.0553241,0.0239975,0.593544,0.849137
11,Raticate,0,0,0,0,0,0,0,0,0,0
11,Rattata,0,0,0,0,0,0,0,0.0657689,0,0
11,Sandshrew,2,0,0,0,0,0,0,0.022206,0,0.849137
11,Sandslash,1,0,0,0,0,0,0.007859,0,4.36274,0
11,Spearow,0,0,0,0,0,0,0,0,0,0.849137
11,Squirtle,0,0,0,0,0,0,0.0170582,0,0.542991,0
11,Venomoth,0,0,0,0,0,0,0.0230414,0.0375285,0,0
11,Venonat,0,0,0,0,0,0,0,0.0339476,0,0.849137
11,Venusaur,1,0,0,0,0,0,0,0.0701983,0,0.849137
11,Vileplume,0,0,0,0,0,0,0.0352161,0,0,0.849137
11,Vulpix,0,0,0,0,0,0,0.0652526,0,8.53314,0.849137
11,Wartortle,2,0,0,0,0,0,0.0374615,0.0515476,0,0
11,Weedle,1,1,1,1,1,1,0.000015,0.733155,3.33383,0.000075
11,Wigglytuff,1,1,1,1,0,0,0,3.05708,23.5652,0
11,Zubat,3,3,3,1,1,1,0.397223,1.34035,6.97709,0.6332
12,Arbok,1,1,1,1,1,1,0,0.012675,0.165746,0
12,Beedrill,0,0,0,0,0,0,0,0.00740729,0,0
12,Blastoise,2,1,1,1,1,1,0.00385523,0.294901,1.06858,1.99869
12,Bulbasaur,1,0,0,0,0,0,0.0197139,0,0,0.697412
12,Butterfree,1,0,0,0,0,0,0.011243,0.0160198,4.23932,7.23305
12,Caterpie,1,0,0,0,0,0,0.0179638,0,0,3.07518
12,Charizard,0,0,0,0,0,0,0.0369465,0.0127614,3.67788,0.980124
12,Charmander,0,0,0,0,0,0,0.0750177,0,0,2.06601
12,Charmeleon,0,0,0,0,0,0,0,0,0,0
12,Clefable,1,1,1,1,1,1,0.0000125,1.80111,5.97311,0.0000375
12,Clefairy,0,0,0,0,0,0,0,0.00953902,3.97602,0
12,Diglett,0,0,0,0,0,0,0,0,0,3.51696
12,Dugtrio,0,0,0,0,0,0,0,0,0,1.18304
12,Ekans,1,1,1,2,0,0,0.0286742,2.54702,40.4126,0
12,Fearow,0,0,0,0,0,0,0,0.00071759,0,0
12,Gloom,1,0,0,0,0,0,0,0.0583834,0,0
12,Golbat,1,1,1,7,7,7,0.010217,0.00882373,0.432362,2.33452
12,Golduck,4,1,1,9,9,9,0.0394787,0.0948528,10.9124,0.0576375
12,Ivysaur,1,0,0,0,0,0,0.0312681,0.029826,0,0
12,Jigglypuff,0,0,0,0,0,0,0.0228769,0,0.961993,0
12,Kakuna,1,0,0,0,0,0,0,0.00875021,0,0
12,Mankey,1,0,0,0,0,0,0.0418209,0,0.71842,5.43642
12,Meowth,0,0,0,0,0,0,0.117308,0,0,2.16232
12,Metapod,2,0,0,0,0,0,0,0.0218831,1.80406,6.08876
12,Nidoking,1,0,0,0,0,0,0.0167778,0,0,0
12,Nidoqueen,0,0,0,0,0,0,0.0590104,0,0,0.610971
12,Nidorina,0,0,0,0,0,0,0,0.038321,0.760845,0
12,Nidorino,1,0,0,0,0,0,0,0.119055,0,3.07075
12,Ninetales,3,1,2,1,1,1,0.0000375,1.77893,6.52287,5.96115
12,Oddish,1,1,1,11,7,7,0.219863,1.49049,125.201,11.6527
12,Paras,1,1,1,1,0,0,0,3.06758,3,7.45705
12,Parasect,2,0,0,0,0,0,0,0,1.97155,1.52186
12,Persian,1,1,1,1,1,1,0.0131737,0.0459781,0.208638,0.000175
12,Pidgeot,0,0,0,0,0,0,0.0433663,0,6.66931,0.390895
12,Pidgeotto,1,1,1,13,11,7,0.442733,0.878533,90.0824,38.7743
12,Pidgey,0,0,0,0,0,0,0,0,0,0
12,Pikachu,1,0,0,0,0,0,0,0.0989627,0,0
12,Primeape,0,0,0,0,0,0,0.0397893,0,0,0
12,Psyduck,0,0,0,0,0,0,0,0,11.7203,0
12,Raichu,0,0,0,0,0,0,0,0.0250136,0.781994,2.2773
12,Raticate,1,0,0,0,0,0,0,0.0785658,0,1.06437
12,Rattata,0,0,0,0,0,0,0,0.00609131,1.40833,0
12,Sandshrew,1,0,0,0,0,0,0,0.010681,0,2.99298
12,Sandslash,1,0,0,0,0,0,0,0,0,0
12,Spearow,0,0,0,0,0,0,0.0583436,0.0510335,0,0
12,Squirtle,1,0,0,0,0,0,0,0,0,0
12,Venomoth,1,0,0,0,0,0,0.0510504,0.0223335,3.39926,0
12,Venonat,0,0,0,0,0,0,0,0.0188756,6.87021,9.39212
12,Venusaur,2,0,0,0,0,0,0.0261715,0,0,8.59961
12,Vileplume,0,0,0,0,0,0,0.0245515,0,0,0
12,Vulpix,0,0,0,0,0,0,0.0366971,0,0,1.53815
12,Wartortle,1,0,0,0,0,0,0,0.0390606,0,3.34259
12,Weedle,1,1,1,1,1,1,0.183897,0.7422,4.4532,3.39131
12,Wigglytuff,1,1,1,1,0,0,0,3,24.3545,2.63853
12,Zubat,4,1,2,1,1,1,0.283163,0.712862,3.56431,0.849487
13,Arbok,1,1,1,1,1,1,0,0.0262374,0.151453,0
13,Beedrill,2,0,0,0,0,0,0,0,2.34164,2.74741
13,Blastoise,1,1,1,1,1,1,0,0.549912,1.06584,0
13,Bulbasaur,1,0,0,0,0,0,0.00262663,0,0,0.624728
13,Butterfree,1,0,0,0,0,0,0.0208195,0.0202066,0,0
13,Caterpie,0,0,0,0,0,0,0.00633377,0,1.6353,0.342057
13,Charizard,2,0,0,0,0,0,0,0,0,0
13,Charmander,0,0,0,0,0,0,0.00647261,0,0,0
13,Charmeleon,0,0,0,0,0,0,0.0327311,0,7.51617,1.122
13,Clefable,1,1,1,1,0,0,0,3,10.1572,0
13,Clefairy,0,0,0,0,0,0,0.0109292,0.0567949,0,0
13,Diglett,0,0,0,0,0,0,0.0339082,0.0308742,0,0
13,Dugtrio,0,0,0,0,0,0,0.0512782,0,0,0
13,Ekans,1,1,1,2,0,0,0.00425591,3,33,4.0315
13,Fearow,1,1,1,1,1,1,0,1.00239,6.24148,9.43593
13,Gloom,0,0,0,0,0,0,0,0,0,0
13,Golbat,1,1,1,1,1,1,0.0504132,0.115796,6.10101,2.95618
13,Golduck,3,3,3,1,0,0,0,3.00942,10.4923,0.223296
13,Ivysaur,0,0,0,0,0,0,0,0,1.4303,0.893369
13,Jigglypuff,0,0,0,0,0,0,0.0611571,0,2.10534,0
13,Kakuna,0,0,0,0,0,0,0.00362116,0,0,0.632965
13,Mankey,0,0,0,0,0,0,0,0.0509179,0,0
13,Meowth,2,0,0,0,0,0,0,0,0,2.91363
13,Metapod,0,0,0,0,0,0,0,0.00766394,0,1.83436
13,Nidoking,0,0,0,0,0,0,0.00302097,0.00535535,0,0.773724
13,Nidoqueen,1,0,0,0,0,0,0,0,0.722729,1.42648
13,Nidorina,0,0,0,0,0,0,0,0.0933763,2.4063,3.48159
13,Nidorino,0,0,0,0,0,0,0,0.0568133,4.96618,0
13,Ninetales,1,1,1,1,0,0,0.00588676,3.0174,3,0
13,Oddish,1,1,1,10,3,0,2.21607,2.84204,220.287,45.7444
13,Paras,1,1,1,1,0,0,0,3,3.12548,0
13,Parasect,0,0,0,0,0,0,0.0180431,0.00596853,0,0
13,Persian,1,0,0,0,0,0,0.0228196,0,4.37439,0
13,Pidgeot,1,0,0,0,0,0,0.0158303,0.0135702,1.25001,0
13,Pidgeotto,2,1,1,5,1,1,0.282684,1.07448,41.2345,1.97879
13,Pidgey,0,0,0,0,0,0,0,0.00333655,0,5.76881
13,Pikachu,1,0,0,0,0,0,0.0100294,0.00366613,0,4.1626
13,Primeape,1,0,0,0,0,0,0,0.0375414,6.84243,1.44067
13,Psyduck,1,1,1,1,1,1,0.0482635,1.875,2.60877,0.428989
13,Raichu,0,0,0,0,0,0,0,0.0457558,0.180335,4.10648
13,Raticate,2,0,0,0,0,0,0,0.0264259,0.802547,0
13,Rattata,2,0,0,0,0,0,0,0,1.10898,0
13,Sandshrew,1,0,0,0,0,0,0.0463674,0.00633404,3.70934,0
13,Sandslash,0,0,0,0,0,0,0.038399,0,0,0.428521
13,Spearow,0,0,0,0,0,0,0,0.0719847,2.97644,0
13,Squirtle,0,0,0,0,0,0,0.114768,0.0138837,1.99099,1.38242
13,Venomoth,1,0,0,0,0,0,0,0,1.41248,8.72015
13,Venonat,1,0,0,0,0,0,0,0,4.04466,2.64301
13,Venusaur,0,0,0,0,0,0,0,0,1.2083,0
13,Vileplume,0,0,0,0,0,0,0,0.0371803,2.9238,0
13,Vulpix,2,1,1,1,1,1,0,0.13882,0.385915,0
13,Wartortle,1,1,1,1,1,0,1.20952,1.36112,5.44449,4.86715
13,Weedle,1,1,1,1,1,1,1.48839,0.685213,4.72826,5.7475
13,Wigglytuff,1,1,1,1,0,0,0,3,18,0
13,Zubat,3,3,3,1,0,0,0,0.374137,4.12527,6.41271
14,Arbok,0,0,0,0,0,0,0,0.0535739,3.52576,0
14,Beedrill,0,0,0,0,0,0,0.0113023,0,5.74772,0
14,Blastoise,0,0,0,0,0,0,0.0357407,0.047057,0,4.32355
14,Bulbasaur,2,0,0,0,0,0,0,0.0386569,3.1146,0.0702555
14,Butterfree,1,0,0,0,0,0,0.0048392,0,0,1.65119
14,Caterpie,0,0,0,0,0,0,0,0,0,0
14,Charizard,0,0,0,0,0,0,0,0.011685,0,3.57133
14,Charmander,1,0,0,0,0,0,0.00682637,0,0,0.660468
14,Charmeleon,1,0,0,0,0,0,0.0301967,0.0729709,0,1.77006
14,Clefable,1,1,1,1,0,0,0.00559241,3,9,2.26278
14,Clefairy,0,0,0,0,0,0,0.0375029,0,0,0
14,Diglett,3,0,0,0,0,0,0.0208207,0.0170289,0,0
14,Dugtrio,1,0,0,0,0,0,0,0,0.636729,4.5206
14,Ekans,1,1,1,2,0,0,0,3.03501,36.3522,0
14,Fearow,1,1,1,1,0,0,0,1.74094,1.74094,3.22156
14,Gloom,2,0,0,0,0,0,0,0,0,0
14,Golbat,1,1,1,1,1,1,0.0287802,0.423434,4.57421,0.0000375
14,Golduck,3,1,2,1,1,1,0.00001875,0.740893,10.1739,0.000075
14,Ivysaur,0,0,0,0,0,0,0.0415332,0.0580876,0,2.32661
14,Jigglypuff,1,0,0,0,0,0,0.0144901,0,0.0504413,0
14,Kakuna,1,0,0,0,0,0,0.0531375,0,0.551319,0
14,Mankey,0,0,0,0,0,0,0,0,4.74089,4.59696
14,Meowth,0,0,0,0,0,0,0.0140946,0,0.929618,0
14,Metapod,0,0,0,0,0,0,0.0565477,0,3.86487,2.00991
14,Nidoking,0,0,0,0,0,0,0.00851955,0.0567088,0,0
14,Nidoqueen,0,0,0,0,0,0,0.00721601,0.00024214,0,5.43996
14,Nidorina,1,0,0,0,0,0,0.00837528,0,0.315676,7.07214
14,Nidorino,0,0,0,0,0,0,0.00036548,0,0,6.57564
14,Ninetales,1,1,1,1,0,0,0.0639449,1.64886,1.62143,0
14,Oddish,3,1,1,10,1,0,1.89404,2.96966,233.913,3.78809
14,Paras,1,1,1,1,0,0,0.10701,3,3,0
14,Parasect,0,0,0,0,0,0,0,0.0138824,1.6486,6.39356
14,Persian,1,0,0,0,0,0,0.0275365,0.0178982,0,0
14,Pidgeot,2,0,0,0,0,0,0,0,0,0
14,Pidgeotto,1,1,1,12,10,10,0.645497,0.949948,83.6904,50.3488
14,Pidgey,0,0,0,0,0,0,0.00123659,0.0107656,0,6.45576
14,Pikachu,1,0,0,0,0,0,0.000400389,0,0,0.814605
14,Primeape,0,0,0,0,0,0,0.0156905,0.016335,3.89315,3.39428
14,Psyduck,0,0,0,0,0,0,0.0245497,0,4.58774,0
14,Raichu,1,0,0,0,0,0,0.0723978,0,1.12221,0
14,Raticate,1,0,0,0,0,0,0,0.00655877,0,0
14,Rattata,0,0,0,0,0,0,0,0.086279,0,0
14,Sandshrew,0,0,0,0,0,0,0.0376711,0,0,0
14,Sandslash,2,0,0,0,0,0,0.0110793,0.0358302,10.6781,0
14,Spearow,1,0,0,0,0,0,0.0134994,0,1.59672,0
14,Squirtle,0,0,0,0,0,0,0.0159265,0,3.14364,0.512198
14,Venomoth,2,0,0,0,0,0,0,0,1.96963,0
14,Venonat,0,0,0,0,0,0,0,0.0275671,0,0.784565
14,Venusaur,0,0,0,0,0,0,0.051431,0.0606212,2.06992,0
14,Vileplume,3,0,0,0,0,0,0,0.048601,0.7818,1.8083
14,Vulpix,0,0,0,0,0,0,0,0.0914958,0,0
14,Wartortle,2,1,1,1,1,1,0.000075,0.005725,2.05423,0.000075
14,Weedle,1,1,1,1,0,0,0,3.03671,11.9999,0.677275
14,Wigglytuff,1,1,1,1,0,0,0,2.90285,21.0355,0
14,Zubat,3,3,3,1,1,0,6.13826,1.48556,6.54825,14.8992
15,Arbok,0,0,0,0,0,0,0.0599053,0,1.34313,0
15,Beedrill,0,0,0,0,0,0,0,0.00591162,0,0
15,Blastoise,0,0,0,0,0,0,0,0.0228332,9.23189,0
15,Bulbasaur,0,0,0,0,0,0,0,0,2.80946,0.414149
